id,tractable,solver_provider,solver_model,solver_reasoning,solver_attempt,providers_tried
f7e3eb1b-a31e-4854-bf4a-462d8b814095,True,openai,gpt-5-nano,high,1,1
ae9115d4-224b-488a-9be6-1abd53b293ad,True,openai,gpt-5-nano,high,1,1
8b86672c-59b8-4179-9e06-c230446691c6,True,openai,gpt-5-nano,high,1,1
66a0eba2-928e-4d1b-81e5-13c9671e502b,True,openai,gpt-5-nano,high,1,1
56b5db33-0fdb-445a-9185-6d1916ee213d,True,openai,gpt-5-nano,high,1,1
255b7193-e41a-4360-bae3-51b3af444f43,True,openai,gpt-5-nano,high,1,1
1ab9267f-03f5-4059-9317-c797fa0a85e6,True,openai,gpt-5-mini,high,1,2
402a2386-efc0-4f69-a09d-0ed84f8853fa,True,openai,gpt-5-nano,high,1,1
3b2396bc-8c2b-4f69-b6b1-da7b3b1fb1d0,True,openai,gpt-5-nano,high,1,1
f82b139f-808f-4d39-84ab-047d5e271d38,True,openai,gpt-5-nano,high,1,1
45fb3300-530b-4893-9115-00fdfa85ffc1,True,openai,gpt-5-nano,high,1,1
ef40da69-d81d-4e43-a7b3-3272fedb41ab,True,openai,gpt-5-nano,high,1,1
462a2a47-f1fc-42d2-9f86-71cdefd018ff,True,openai,gpt-5,low,1,3
62404d69-110d-4996-ae61-d307a403dbe6,True,openai,gpt-5-nano,high,1,1
f29c469c-195f-4eb3-9f21-491982b3ff73,True,openai,gpt-5-nano,high,1,1
5acb69fd-15e6-4bff-82af-5525653ab9e7,True,openai,gpt-5-mini,high,1,2
60a9d1b7-4357-41f7-a57e-a35e5c8eb3fc,True,openai,gpt-5-nano,high,1,1
7cfbcf91-c3ad-43cf-b7c9-2e8e81d728dc,True,openai,gpt-5-nano,high,1,1
970181e5-b346-4a36-a361-5a3bb078a086,True,openai,gpt-5-nano,high,1,1
ff60e063-94dc-496d-afe7-6254603ad176,True,openai,gpt-5-nano,high,1,1
6dfd5ab1-7d01-45f0-9ef7-04bc6fa92f90,True,openai,gpt-5-nano,high,1,1
04e7987d-f8ca-42c4-b5aa-3c815dee3a1e,True,openai,gpt-5-nano,high,1,1
6de5ff40-442e-4056-a8a9-61bdb61af638,True,openai,gpt-5-nano,high,1,1
3a16812b-f7ac-4cd6-9899-cb5a9efb3363,True,openai,gpt-5-nano,high,1,1
a1d3bea4-a072-4531-93cf-00e496e7da6d,True,openai,gpt-5-nano,high,1,1
8b497148-def7-42f9-bfde-bba9e2c551b9,True,openai,gpt-5,low,1,3
f7f76005-5491-4e54-85c4-e84b117ebcc9,True,together,Qwen/Qwen3-235B-A22B-Thinking-2507,high,1,9
8c36bce6-c964-4d98-b0c9-cbfde81cca58,True,openai,gpt-5-nano,high,1,1
db0b4ee0-da15-4e7d-800b-0911e23aa487,True,openai,gpt-5-nano,high,1,1
6eb6dded-8b29-4ec2-a991-3b3d876cd79e,True,openai,gpt-5-nano,high,1,1
4ba62fa4-6d3a-43e0-acba-e51753bd6a50,True,openai,gpt-5-nano,high,1,1
63e76315-4c92-46ee-9c0a-d7d02eaae489,True,openai,gpt-5-nano,high,1,1
9d06a7a3-a8de-4ac4-b5a3-16e09469d14b,True,openai,gpt-5-nano,high,1,1
2d82d840-398f-4774-8f27-6b94b7e79764,True,openai,gpt-5-nano,high,1,1
8370552f-84ed-48b9-82ea-af73e9ac6f95,True,openai,gpt-5-nano,high,1,1
b0f9b6ec-7608-41bf-9416-f5a107f011e1,True,openai,gpt-5-nano,high,1,1
cde402ad-7602-4733-9ce8-686897a5c492,True,openai,gpt-5-nano,high,1,1
356e62fe-18db-43f5-8f69-2698ca71b603,True,openai,gpt-5-nano,high,1,1
54bc5d1a-0292-4c1f-a91c-6535ec0aa517,True,openai,gpt-5-nano,high,1,1
fc48b3d3-51a1-4dda-9567-6bc3789a2e31,True,openai,gpt-5-nano,high,1,1
046df78b-dd47-4cba-94d0-dbbebd4f2204,True,openai,gpt-5-nano,high,1,1
07d71791-81ce-413f-8c24-ad9d121f31eb,True,openai,gpt-5-nano,high,1,1
22c415b3-dca4-4ef1-8725-1f627b180043,False,,,,0,11
21b54914-14d0-4975-b282-19a4b587f490,True,openai,gpt-5-nano,high,1,1
9a70688c-09c6-4ed2-b2cf-a1597e3f3456,True,openai,gpt-5-nano,high,1,1
327083da-605e-4eb6-ae8e-cb0511b211e4,True,openai,gpt-5-nano,high,1,1
ea38ab3f-a066-41f2-95d4-47e5d7b02080,True,openai,gpt-5-nano,high,1,1
e62d0cbd-a2e3-4dee-bf06-05cc4f28adec,True,openai,gpt-5-nano,high,1,1
0a231df2-853f-4348-8e79-737d38c48fea,True,openai,gpt-5-mini,high,1,2
3bd3d0fe-8aa8-41b2-98f8-5e2f992a51f0,True,openai,gpt-5-nano,high,1,1
1564fb6a-12e9-44d8-b7ad-eafb3049400a,True,openai,gpt-5-nano,high,1,1
5889b796-3e68-4444-aa6b-c4c3bfb944f1,True,openai,gpt-5-nano,high,1,1
3f33cca1-6bf6-4c21-a553-5e5137deddd7,True,openai,gpt-5-nano,high,1,1
04f60046-d3a5-42e4-8e23-8676d1bc37a9,True,openai,gpt-5-nano,high,1,1
7ff0e90f-1cdc-4fa1-81b4-a6515cd34b4f,True,openai,gpt-5-nano,high,1,1
3419158d-b17a-42da-8d82-2c5da16b6985,True,together,Qwen/Qwen3-235B-A22B-Thinking-2507,high,1,9
dbe6fed8-54cb-4e31-85fa-a93e204899df,True,openai,gpt-5-nano,high,1,1
1058741c-9211-4a0f-84f7-cfad065b9216,True,openai,gpt-5-nano,high,1,1
59e559a0-6d7f-4139-93c6-5bd185839dbe,True,openai,gpt-5-nano,high,1,1
06c2f9dc-a948-411f-850e-b485528fdb28,True,openai,gpt-5-nano,high,1,1
39c54646-dcd7-4843-bda7-c2d5a2d4cff4,True,openai,gpt-5-nano,high,1,1
2026f71c-45ee-409a-a5ef-7da7509b23a5,True,openai,gpt-5-nano,high,1,1
19ffc221-4c0e-4ca6-a5f9-a6ce054a01b5,True,openai,gpt-5-nano,high,1,1
d32530f3-5759-4649-9ae8-40046b041558,True,openai,gpt-5-nano,high,1,1
bc3acb47-05aa-464f-a09b-5d3f81985e8a,True,openai,gpt-5-nano,high,1,1
b05a2deb-5358-49dd-be28-386cb7497415,True,openai,gpt-5-nano,high,1,1
6417e8f7-2f89-4cac-964b-612d93fd5d17,True,openai,gpt-5-nano,high,1,1
1bc69bb1-fe00-4667-ba97-1dce624b3c48,True,openai,gpt-5-nano,high,1,1
aa5ab0aa-5e87-4a8f-b940-733ec7537225,True,openai,gpt-5-nano,high,1,1
933425ef-94ec-4572-8de9-651fc9757d2d,True,openai,gpt-5-nano,high,1,1
f3b0b4c1-6912-4ef0-8d68-a3b768cb9d1f,True,openai,gpt-5-nano,high,1,1
69926dc3-9e51-494f-a5c1-d677f8aa4fc0,True,openai,gpt-5-nano,high,1,1
a1717f18-a297-4349-b546-2461bf5a7ab8,True,openai,gpt-5,low,1,3
c28a4d44-ea6f-48a3-b755-26c076a33206,True,openai,gpt-5-nano,high,1,1
d1edffb4-3eb9-4891-8905-f2d531bda0f8,True,openai,gpt-5-nano,high,1,1
b581af4a-832a-41a3-9e37-f70586fbd738,True,openai,gpt-5-nano,high,1,1
2ff39963-cca2-451b-be81-d506133ac290,True,openai,gpt-5-nano,high,1,1
6aab5349-1f69-4973-96d7-f8e2411b4cc4,True,openai,gpt-5,medium,1,4
3a727e2e-40d5-4c96-9e7b-d8d7ce84a566,True,openai,gpt-5-nano,high,1,1
d759d6a6-b074-4f82-a880-1467602c25b2,True,openai,gpt-5-nano,high,1,1
0c75764b-1586-4804-8b52-22fcc3d35446,True,openai,gpt-5-nano,high,1,1
24a4dc8f-1c62-4374-916f-bb375f593f32,True,openai,gpt-5-mini,high,1,2
5575a3c5-bca6-4c49-b7fa-0e5c8537ab17,True,openai,gpt-5-nano,high,1,1
4fece983-616a-4b12-92c2-53d88eebdd02,True,openai,gpt-5-mini,high,1,2
30b39276-d2ed-4394-a8d5-a39cb5be67e1,True,openai,gpt-5-nano,high,1,1
ed8e0d08-e556-4132-9545-beb2a7addedd,True,openai,gpt-5-nano,high,1,1
0ec3e74d-3b9e-4e2d-ac7b-c2efe3153213,True,openai,gpt-5-nano,high,1,1
4b0da5d6-9890-4517-87ef-3057c37872ff,True,openai,gpt-5-mini,high,1,2
cedae181-6f9d-4b85-941f-f9624cb1c0fc,True,openai,gpt-5-nano,high,1,1
d8e5cd29-7137-4cbf-bb9d-f3d307cab519,True,openai,gpt-5-nano,high,1,1
436753b4-ebb4-47d0-8d2d-43e907821350,True,openai,gpt-5-nano,high,1,1
b6122d5f-4bac-4896-bec6-1724bd6fc148,True,openai,gpt-5-nano,high,1,1
869539a1-d3e0-4ecd-bc57-7339b410cd58,True,openai,gpt-5-nano,high,1,1
ca16b7e7-12c8-4540-b804-ec896b05df87,True,openai,gpt-5-nano,high,1,1
346c1b52-a894-4bf0-83bc-59b1a9b481a4,True,openai,gpt-5-nano,high,1,1
27e4a641-7f61-41dc-ab6b-6ed0c8de3d6d,True,openai,gpt-5-nano,high,1,1
2d01a342-7f3a-4e8d-a1b9-6611db20dc36,True,openai,gpt-5-nano,high,1,1
ebdd2bc3-b4cf-40bc-8c6e-cef2e0ab35a8,True,openai,gpt-5-nano,high,1,1
b5a1f9f8-5f10-4b6d-b2a3-05c8826fdee8,True,openai,gpt-5-nano,high,1,1
39298c04-f4c7-4bfc-8b1f-f5a0c1cdf74d,True,openai,gpt-5-nano,high,1,1
bf38c153-2686-4027-bcad-bd0a6dd40ad6,True,openai,gpt-5-nano,high,1,1
71e04a61-5354-478b-915e-b2fb347a7913,True,openai,gpt-5-nano,high,1,1
ada8e3b6-e730-4a37-aa6e-31103a0ffa47,True,openai,gpt-5-nano,high,1,1
fa4e43c4-45ce-4343-81e9-068c9161d073,True,openai,gpt-5-nano,high,1,1
45d58ea8-545b-4649-8843-85564cd04112,True,openai,gpt-5-nano,high,1,1
760b5202-e106-4834-aa49-91471a131758,True,openai,gpt-5-nano,high,1,1
ea205f55-5408-467c-b362-7b77fd23214e,True,openai,gpt-5-nano,high,1,1
7071c7ae-7dd0-4892-8b40-ee58721caf1a,True,openai,gpt-5-nano,high,1,1
ecac01d0-04c1-426c-b20b-0814e1dbccc9,True,openai,gpt-5-nano,high,1,1
bc361ef1-a5f3-4e5d-acbf-78fcf8ef6d46,True,openai,gpt-5-nano,high,1,1
b50b444b-24d4-482e-a7ed-b8141277aa17,True,openai,gpt-5-nano,high,1,1
bc325be3-fe9e-4161-86cc-ec084419bce3,True,openai,gpt-5-nano,high,1,1
80ada492-7ab8-43b6-b1fc-62672d5eee59,True,openai,gpt-5-nano,high,1,1
bb851db3-84ae-4320-b53c-46e0c2f39794,True,openai,gpt-5-nano,high,1,1
61a60c54-4e71-4211-b737-6df653f38325,True,openai,gpt-5-nano,high,1,1
5397832d-ab2f-4267-b723-cb199c1141f4,True,openai,gpt-5-mini,high,1,2
7a4a5245-a5e6-4b48-b625-352ccd6f352a,True,openai,gpt-5-nano,high,1,1
1c8a6ea3-7ad3-49b3-b9d6-484f3b70ffb0,True,openai,gpt-5-nano,high,1,1
a5299d7e-8651-4e00-928c-f04aa2a66ad8,True,openai,gpt-5-nano,high,1,1
39ac7ab1-ab7c-46b3-9e65-18f845a7870d,True,openai,gpt-5-nano,high,1,1
f0d35c90-72d3-4b0c-b857-72cb771a1c05,True,openai,gpt-5-nano,high,1,1
fb403b27-13a3-4a74-8a87-39f041f415bb,True,openai,gpt-5-nano,high,1,1
59f93693-e28c-4970-9f8d-03ed3a35bc30,True,openai,gpt-5-nano,high,1,1
bf90c0d4-1f9e-46f2-a02e-78a51a2ff2ad,True,openai,gpt-5-nano,high,1,1
2349205c-df23-410e-9227-845f293f54fb,True,openai,gpt-5-nano,high,1,1
a9c90b97-5b2f-4568-8b7c-efa720dd5c17,True,openai,gpt-5-nano,high,1,1
96cb47b9-f365-464e-a19a-a00f0ce29702,True,openai,gpt-5-nano,high,1,1
d61f243f-0f64-491d-9cd0-957412dfd7b8,True,openai,gpt-5-nano,high,1,1
ea92e288-2641-4801-a265-79c951cfab20,True,openai,gpt-5-nano,high,1,1
16f72c86-fb2a-4d41-b74c-d6329f06a12f,True,openai,gpt-5-nano,high,1,1
2cf65f0f-7152-424d-8540-6d2b8a9d5095,True,anthropic,claude-opus-4-1-20250805,high,1,5
f69ddfa4-3028-424a-8d2e-e25167d659ad,True,openai,gpt-5-nano,high,1,1
eefad672-1574-45bb-9b8a-2a369b55a3df,True,openai,gpt-5-nano,high,1,1
ee44e37c-a5a4-42bd-8c46-d59c739098be,True,openai,gpt-5-nano,high,1,1
01ccbb52-1340-4296-85e2-adb282580ee1,True,openai,gpt-5-nano,high,1,1
56f97e50-4cf6-4a98-b4eb-44c179e45d0d,True,openai,gpt-5-nano,high,1,1
8c318283-42bb-4205-980c-74c403b8f29e,True,openai,gpt-5-nano,high,1,1
6ae954e4-dbef-4893-92a8-38dd2de38985,True,openai,gpt-5-nano,high,1,1
c417d9d7-6eda-4bc1-8d9d-0ef6d5edab16,True,openai,gpt-5-nano,high,1,1
5c314944-c9a9-4583-900b-1cf0e6157620,True,openai,gpt-5-nano,high,1,1
c175b815-a4ee-46fe-bb50-e24b279f6cf4,True,openai,gpt-5-nano,high,1,1
c36e8c95-1a01-44f5-b103-142ee3cc90a3,True,openai,gpt-5-nano,high,1,1
fd0ec803-a159-493f-a25b-9826cc0f7c58,True,openai,gpt-5-nano,high,1,1
070ac720-f60e-486e-ab72-6a4569a8cd4a,True,openai,gpt-5-nano,high,1,1
c236e3e0-2a8c-44ba-a5e1-bf10c43b54e9,True,openai,gpt-5-nano,high,1,1
c3afeae8-7edc-4940-a198-e61a34d5c2bf,True,openai,gpt-5-nano,high,1,1
3170573f-50d5-4c73-a395-a85e5ef06a7c,True,openai,gpt-5-nano,high,1,1
d07f2a7e-9e09-4820-aa61-db3d7db373b3,True,openai,gpt-5-nano,high,1,1
4dd4dbf5-b19a-4f20-9959-964f17fccbd0,True,openai,gpt-5-nano,high,1,1
66749c8b-bc59-4971-b860-0730b2ae8e57,True,openai,gpt-5-nano,high,1,1
1401e4a2-5e1d-45f6-bb42-c0ae6e42b18b,True,openai,gpt-5-nano,high,1,1
b1d02d52-bbc3-4e29-b01e-317beb163fd7,True,openai,gpt-5-nano,high,1,1
a6b4cfb7-0af7-4bbb-bdfe-86ba3659b422,True,openai,gpt-5-nano,high,1,1
655adc86-ac04-44e3-9b9b-7dac3ff9a2c5,True,openai,gpt-5-nano,high,1,1
0e831b83-4262-4a34-8bb5-1a0d04b044f4,True,openai,gpt-5-nano,high,1,1
d8527f35-53c5-4620-bef7-4bdac57dbc38,True,openai,gpt-5-nano,high,1,1
9522a3a7-f67b-499b-a512-2ac98fcb458c,True,openai,gpt-5-nano,high,1,1
4e999bfd-990c-46dc-888a-6b34f8957612,True,openai,gpt-5-nano,high,1,1
cdf03170-171e-4e51-aece-a07abc5c3fa2,True,openai,gpt-5-nano,high,1,1
5d291854-0f32-45b1-a558-b7984c539440,True,openai,gpt-5-mini,high,1,2
429f181c-9892-47db-b453-514d2567c217,True,openai,gpt-5-nano,high,1,1
4671a988-1885-475d-913f-e357e432aa24,True,openai,gpt-5-nano,high,1,1
0f57af09-eb37-4ef7-a338-261566112950,True,openai,gpt-5-nano,high,1,1
e8843a6e-a2be-47c8-8463-eca6e6385b80,True,openai,gpt-5-nano,high,1,1
f2c427ee-78eb-4977-8bcc-dcb063dd37b8,True,openai,gpt-5-nano,high,1,1
0966a879-fc0c-4231-9bf0-aaf453f727e9,True,openai,gpt-5-nano,high,1,1
647cf5b9-7836-4ce2-ae4a-4b3ac1719541,True,openai,gpt-5-nano,high,1,1
344c0d5a-5189-49aa-9a8b-7c690527d2e7,True,openai,gpt-5-nano,high,1,1
70c80611-db5e-4884-b374-a7cd830e9b8c,True,openai,gpt-5-nano,high,1,1
e7591c53-729f-4833-81f9-b8cf29026e20,True,openai,gpt-5-nano,high,1,1
b686b16d-c2eb-4934-bca0-2ad7b813b31e,True,openai,gpt-5-nano,high,1,1
b335449b-077f-4e36-9b7d-2148ea519f5a,True,openai,gpt-5-nano,high,1,1
ceb9cdcb-1921-4e18-8349-378ce47ad45d,True,openai,gpt-5-nano,high,1,1
afb4e1c1-ad13-4cd4-9f9f-47601dfffd7d,False,,,,0,11
c4e99a32-7066-4456-abab-b58e3dca1c85,True,openai,gpt-5-nano,high,1,1
239f89dc-d41d-457a-9300-3501a00138ec,True,openai,gpt-5-nano,high,1,1
04aeac0e-0edf-47d5-a04e-4c411f7865b5,True,openai,gpt-5-nano,high,1,1
14511b9f-9ec3-4a07-9c46-0848f4f9a7df,True,openai,gpt-5-nano,high,1,1
1b172a5d-2979-46ab-991b-dfaf1069ec12,True,openai,gpt-5-mini,high,1,2
48b39d55-38ca-4674-b29e-851904ebfeac,True,openai,gpt-5-nano,high,1,1
35dd2793-b935-41e5-a998-1a9ed6ec0dcc,True,openai,gpt-5-nano,high,1,1
cdd5a4a8-8ce3-4538-b054-0c2a3071e575,True,openai,gpt-5-nano,high,1,1
39bd57e5-2403-435c-a4c6-24e9c2d6492a,True,openai,gpt-5-nano,high,1,1
0e654141-1d9c-464f-9a9c-39e5709ed588,True,together,moonshotai/Kimi-K2-Instruct-0905,high,1,8
9653d62e-d608-4ea0-81a4-1376574e8ee0,True,openai,gpt-5-nano,high,1,1
cc45a650-ec1b-4be8-babb-f075cf096d4c,True,openai,gpt-5-nano,high,1,1
9829d0e3-61a5-4c34-ab61-ba961a3d8b81,True,openai,gpt-5-nano,high,1,1
7a754d81-e366-4291-ac78-1e3316864e61,True,openai,gpt-5-nano,high,1,1
cfb7fece-3b2e-48ea-9633-f16b2caf2e8e,True,openai,gpt-5-nano,high,1,1
713947d9-e626-4c14-9886-3e6be8ed896c,True,openai,gpt-5-nano,high,1,1
c9ed37e3-952e-4e19-9b21-07ddab1b1a27,True,openai,gpt-5-nano,high,1,1
9a9ba423-8453-48da-833e-22b7607a2658,True,openai,gpt-5-nano,high,1,1
35d1b30b-5de8-4c1c-a983-976c96ad16ce,True,openai,gpt-5-nano,high,1,1
7017fc32-fa57-4adb-8000-159d1e7ea3f9,True,openai,gpt-5-nano,high,1,1
e14fba2b-1554-44cb-999c-7f1e140ce7a3,True,openai,gpt-5-nano,high,1,1
e9a15ba6-593f-4618-b17b-fe6d060295dd,True,openai,gpt-5-nano,high,1,1
979da627-7f6f-49fb-add3-ffadb5c5bf67,True,openai,gpt-5-nano,high,1,1
c4017315-ef21-4b13-9cb1-08419f496946,True,openai,gpt-5-nano,high,1,1
db4bbf0e-c342-444e-aa57-38e504a2dbc5,True,openai,gpt-5-nano,high,1,1
e92566a8-5834-42ea-b4e4-a66a2922b018,True,openai,gpt-5-nano,high,1,1
ac546266-00cb-49a8-ac5e-0b5043207575,True,openai,gpt-5-nano,high,1,1
74f35ed0-aa66-4a6e-84d3-c1b3d4a72ab2,True,openai,gpt-5-nano,high,1,1
728b09a0-9138-4345-8e02-da2c90c240a3,True,openai,gpt-5-nano,high,1,1
e4cb500a-b106-4101-8021-cb54cbc5c4d7,True,openai,gpt-5-nano,high,1,1
6be9262b-218e-4c6e-bbce-5d1d2b819301,True,openai,gpt-5-mini,high,1,2
2454e532-a88c-47d8-8447-fbf7339d6d66,True,openai,gpt-5-nano,high,1,1
8c98186d-eb5e-40ed-9585-8b2a5df758b8,True,openai,gpt-5-nano,high,1,1
1f18f9f3-2f68-48d9-b3b5-0278bc9c3226,True,openai,gpt-5-nano,high,1,1
7706798c-73cd-4a78-90ec-dfc0f8bad93a,True,openai,gpt-5-nano,high,1,1
1539f590-8bce-41cd-9d17-84c596f509e9,True,openai,gpt-5-nano,high,1,1
f116fdc5-6d01-45cb-b74e-aed04ad95a35,True,openai,gpt-5-nano,high,1,1
58e17b17-befa-4430-919c-8aa36cf0dd04,True,openai,gpt-5-nano,high,1,1
1b4b1ac6-8274-4658-a83a-f2fb8079c822,True,openai,gpt-5-nano,high,1,1
89268877-2d96-44e0-a222-b0cefdcfd749,True,openai,gpt-5-nano,high,1,1
595ec8d8-a5db-431c-a09e-1b7aefd96e51,True,openai,gpt-5-nano,high,1,1
460553db-7ddb-47f8-8d88-86ed92deee70,True,openai,gpt-5-nano,high,1,1
038a22dd-56ca-4c17-907c-fa5c5a95b642,True,openai,gpt-5-nano,high,1,1
2b150cd9-1abd-4395-ad4b-5540c015a994,True,openai,gpt-5-nano,high,1,1
da7695e5-c099-4041-b7ff-e95c52990e21,True,openai,gpt-5-nano,high,1,1
479c3972-b319-4b5c-ad05-eff0c13c91af,True,openai,gpt-5-nano,high,1,1
7848d712-f7e9-4f0d-bb17-40fbc709a972,True,openai,gpt-5-nano,high,1,1
8ee69bfe-e496-43e8-afda-0001644b931e,True,openai,gpt-5-nano,high,1,1
2e4207c9-29ca-46c2-8678-9ee61e4335db,True,openai,gpt-5-nano,high,1,1
8680eb51-b000-45b5-9783-d3765ef433cf,True,openai,gpt-5-nano,high,1,1
aab10b84-76fa-4aec-b149-bb3f35ae48b0,True,openai,gpt-5-nano,high,1,1
713acdf1-180d-4d10-981a-debd720e0c92,True,openai,gpt-5-nano,high,1,1
35ddab6b-adb8-451f-a3ad-2da061fe413e,True,openai,gpt-5-mini,high,1,2
fb065421-a734-42ba-b779-ccf47c5aba48,True,openai,gpt-5-nano,high,1,1
509f4061-3ecc-42f0-a3c2-6891dde08d5c,True,openai,gpt-5-nano,high,1,1
88c60e9a-8db9-469e-b45c-648465d5305b,True,openai,gpt-5-nano,high,1,1
3c654eea-ee6c-4f04-85bc-2a577a1ebcd7,True,openai,gpt-5-nano,high,1,1
35be6039-a9a6-4941-b4ad-f6c456d2ffb9,True,openai,gpt-5-nano,high,1,1
0d0dd208-3cfe-42bc-8b9c-79a4ba5c27e2,True,openai,gpt-5-nano,high,1,1
24503b03-c341-4db0-aa02-fddc0cddd94d,True,openai,gpt-5-nano,high,1,1
82d640e8-0d35-4d5c-a534-ab18b6d381af,True,openai,gpt-5-nano,high,1,1
0a9486f0-5e5f-4a89-9595-0e0783865a22,True,openai,gpt-5-nano,high,1,1
8dfa4477-0b47-462b-94f2-0f1b9dd3a7aa,True,openai,gpt-5-nano,high,1,1
842f4a8c-6321-4b5f-b794-de09b355089e,True,openai,gpt-5-nano,high,1,1
b49018db-0a33-4506-bdad-63dc989b9d38,True,openai,gpt-5-nano,high,1,1
3dbcf1dd-5bed-4738-8c4d-fc8548255b42,True,openai,gpt-5-nano,high,1,1
50cc50b1-fd34-4c4b-b325-64f48531006b,True,openai,gpt-5-nano,high,1,1
39cfcc13-0ef1-414a-855a-f17342d8ee18,True,openai,gpt-5-nano,high,1,1
e44150e9-7802-48ab-9c60-324bab46c69b,True,openai,gpt-5-nano,high,1,1
5ef0c948-1b0c-407d-9a18-63f6e396a1a3,True,openai,gpt-5-mini,high,1,2
ea4146cd-639c-4300-9c7f-8100a42c85dc,True,openai,gpt-5-nano,high,1,1
3da53481-d78d-4f87-8b1e-6140764b7ef9,True,openai,gpt-5-nano,high,1,1
223c1471-472d-475c-8baf-3c5430632931,True,openai,gpt-5-nano,high,1,1
ec154f79-4e4f-499b-9f45-7890e0e7c92b,True,openai,gpt-5,medium,1,4
d1cbced0-ad49-4c2b-b553-0c9fb5498da6,True,openai,gpt-5-nano,high,1,1
65156695-9d85-4b78-a44b-98b993a1c91f,True,openai,gpt-5-nano,high,1,1
36cc536e-4cb3-4564-8e28-a83d5ab3a490,True,openai,gpt-5-nano,high,1,1
83ef9ec0-dafd-46d4-bbf8-f0667352a19e,True,anthropic,claude-opus-4-1-20250805,high,1,5
8c11612c-5cda-4366-a7e7-478293309432,True,openai,gpt-5-nano,high,1,1
16f7199d-edf4-4b04-8fa2-8263dc3c8af3,True,openai,gpt-5,low,1,3
36a68db8-7e00-4b89-b23e-227159202ddd,True,openai,gpt-5,low,1,3
be614f5e-9d1a-4bbb-a3d6-2e008398944d,True,openai,gpt-5-nano,high,1,1
92c8d55a-0cf9-41ba-afb0-a7283e08345d,True,openai,gpt-5-nano,high,1,1
49e17d31-dceb-433e-9d13-00b87d129289,True,openai,gpt-5-nano,high,1,1
1d7ba4f4-38c5-4feb-bc53-e37ad654f4ee,True,openai,gpt-5-nano,high,1,1
006403ec-9c3e-4918-953b-306c658632f8,True,openai,gpt-5-nano,high,1,1
cc79d51e-0ae5-4bbb-b661-0a9e8fa97e52,True,openai,gpt-5-nano,high,1,1
83dfd072-2027-424a-9fcc-7b08fde57d2c,True,openai,gpt-5-nano,high,1,1
46f99f7d-48fb-404c-9c20-d40b81b08c3c,True,openai,gpt-5-nano,high,1,1
065fe10c-2535-4469-817c-91d7d394e651,True,openai,gpt-5-nano,high,1,1
4b7577bd-ba27-460a-8261-8095984f907d,True,openai,gpt-5-nano,high,1,1
1b39309b-2be9-4e10-a328-15dc7e429cfd,True,openai,gpt-5-nano,high,1,1
26d1272c-5a5d-48fc-a994-7dcce92061f2,True,openai,gpt-5-nano,high,1,1
a821d5b8-b1b8-4f0d-9bd9-2e62cb2c969d,True,openai,gpt-5-nano,high,1,1
52fd676a-515e-46cf-bed8-9b86097049b3,True,openai,gpt-5-nano,high,1,1
80f824a9-1130-494c-b306-019e09f1dc5d,True,openai,gpt-5-nano,high,1,1
c7e2351e-cf3a-4733-8349-e4c68f962c03,True,openai,gpt-5-nano,high,1,1
2eb6f397-7c26-475b-b314-a625e66d5c74,True,openai,gpt-5-nano,high,1,1
f78f9455-ebd9-4095-95ec-735d12e0d532,True,openai,gpt-5-nano,high,1,1
fe07aaf6-e3d8-4020-b899-ecef188143b5,True,openai,gpt-5-nano,high,1,1
4f9cc3b1-4cfa-4ac5-93dc-b00b101afaf9,True,openai,gpt-5-nano,high,1,1
1e00ee2f-f522-465a-ac9c-5e1f0c2600c6,True,openai,gpt-5-nano,high,1,1
9290d675-2d16-4eaa-9df8-b4b3b9b77e99,True,openai,gpt-5-nano,high,1,1
d5139552-eace-4151-9a31-f72b1f78bc2b,True,openai,gpt-5-nano,high,1,1
b76ebf08-0a30-4b1a-be71-0a832b79520a,True,openai,gpt-5-nano,high,1,1
b4b8891e-147d-4ec3-9fdc-ff9eb502aec1,True,openai,gpt-5-nano,high,1,1
98dc20b6-f634-41be-83cb-4450d80e71c9,True,openai,gpt-5-nano,high,1,1
7d1aed6e-07ae-466d-a73d-199046cb5d39,True,openai,gpt-5-nano,high,1,1
d12dbad5-b510-4955-b4ab-d385fcecd636,True,openai,gpt-5-nano,high,1,1
632093c8-03ed-44ff-a869-f640f37c7f4f,True,openai,gpt-5-nano,high,1,1
9ba4a82e-0b03-4248-a5cf-3b1241ec7f61,True,openai,gpt-5-nano,high,1,1
22b75b0c-cfe3-4ecc-b47a-149a3f182427,True,openai,gpt-5-nano,high,1,1
d22ab3e0-59b0-48fc-a42a-584257160632,True,openai,gpt-5-nano,high,1,1
e2ecc4d9-b877-4a14-8484-edf19b681e2e,True,openai,gpt-5-nano,high,1,1
5fdaf900-15ad-44c7-991d-db91c6327ba6,True,openai,gpt-5-nano,high,1,1
01e7f307-c20c-484b-9612-c61f9a26d440,True,openai,gpt-5-nano,high,1,1
302b85f6-bf9f-4afc-811b-68d1b32753c4,True,openai,gpt-5-nano,high,1,1
814ceb63-43af-42e9-8f82-e9e044f5e351,True,openai,gpt-5-nano,high,1,1
de157f77-78a2-485c-a491-70a04529fd72,True,openai,gpt-5-nano,high,1,1
d7b28053-2091-4356-9c97-4235c36f8a1a,True,openai,gpt-5-nano,high,1,1
4fe78157-0815-4c5d-b1fe-85bb8ac9a8e9,True,openai,gpt-5-nano,high,1,1
